userID,Artwork_ID,interaction_type
37,33634,like
5,33634,like
47,33634,like
78,33634,like
45,33634,like
32,33634,like
93,33634,like
48,33634,like
83,25021,like
128,25021,like
113,25021,like
199,25021,like
25,25021,like
125,25021,like
51,28880,like
62,28880,like
61,28880,like
87,28880,like
178,28880,like
167,28880,like
18,28880,like
106,28880,like
193,13768,like
96,13768,like
97,13768,like
195,13768,like
200,13768,like
137,13768,like
94,13768,like
125,14301,like
96,14301,like
191,14301,like
189,14301,like
3,14301,like
37,14301,like
177,4102,like
122,4102,like
33,4102,like
134,4102,like
154,4102,like
78,18582,like
12,18582,like
157,18582,like
105,18582,like
153,18582,like
100,18582,like
5,18582,like
149,18582,like
17,18582,like
161,907,like
12,907,like
46,907,like
65,907,like
152,907,like
69,907,like
101,907,like
142,907,like
15,907,like
148,907,like
111,907,like
66,907,like
21,907,like
3,907,like
74,907,like
9,10353,like
61,10353,like
126,10353,like
27,10353,like
180,10353,like
28,10353,like
57,10353,like
53,19777,like
22,19777,like
49,19777,like
146,19777,like
89,6430,like
49,6430,like
132,6430,like
82,6430,like
88,6430,like
119,6430,like
171,6430,like
196,6430,like
31,6430,like
183,37074,like
108,37074,like
159,37074,like
123,37074,like
42,37074,like
150,37074,like
101,37074,like
62,37074,like
148,19654,like
85,19654,like
188,19654,like
163,19654,like
91,19654,like
51,19654,like
149,19654,like
136,19654,like
43,19654,like
147,28720,like
35,28720,like
42,28720,like
3,28720,like
125,28720,like
114,28720,like
165,28720,like
56,28720,like
44,28720,like
9,28720,like
200,30409,like
100,30409,like
179,30409,like
79,30409,like
75,6983,like
189,6983,like
19,6983,like
47,6983,like
17,6983,like
120,6983,like
134,6983,like
41,6983,like
61,6983,like
198,38151,like
132,38151,like
120,38151,like
107,38151,like
49,38151,like
78,38151,like
149,26391,like
155,26391,like
19,26391,like
27,26391,like
191,41610,like
121,41610,like
35,41610,like
91,41610,like
109,41610,like
197,41610,like
77,41610,like
39,18811,like
115,18811,like
118,18811,like
179,18811,like
17,18811,like
55,18811,like
161,23253,like
132,23253,like
51,23253,like
170,23253,like
31,23253,like
67,23253,like
58,23253,like
168,23253,like
35,23253,like
56,23253,like
36,23253,like
48,26919,like
174,26919,like
57,26919,like
15,26919,like
158,26919,like
6,26919,like
68,26919,like
39,26919,like
31,26919,like
128,26919,like
33,26919,like
16,26919,like
101,34803,like
17,34803,like
160,34803,like
96,34803,like
89,34803,like
126,34803,like
15,34803,like
146,34803,like
126,15769,like
194,15769,like
64,15769,like
187,15769,like
129,15769,like
135,15769,like
4,15769,like
68,15769,like
174,24048,like
81,24048,like
52,24048,like
128,24048,like
164,24048,like
122,11300,like
134,11300,like
19,11300,like
102,11300,like
8,11300,like
146,11300,like
128,11300,like
164,11300,like
74,12907,like
200,12907,like
108,12907,like
50,12907,like
93,12907,like
13,12907,like
1,12907,like
197,12907,like
168,10750,like
31,10750,like
138,10750,like
176,10750,like
5,10750,like
133,23781,like
52,23781,like
152,23781,like
143,23781,like
2,23781,like
135,23781,like
160,23781,like
38,23781,like
13,9087,like
145,9087,like
122,9087,like
48,9087,like
137,9087,like
31,9087,like
62,9087,like
20,9087,like
161,16885,like
52,16885,like
192,16885,like
47,16885,like
102,16885,like
105,16885,like
146,22942,like
177,22942,like
89,22942,like
51,22942,like
58,22942,like
93,22942,like
115,22942,like
86,22942,like
133,22942,like
193,22942,like
101,22942,like
105,22942,like
179,22942,like
66,22942,like
80,41137,like
169,41137,like
102,41137,like
142,41137,like
67,41137,like
33,41137,like
164,41137,like
172,40861,like
96,40861,like
194,40861,like
125,40861,like
144,40861,like
155,40861,like
17,40861,like
117,40861,like
143,40861,like
123,40861,like
29,40861,like
29,9759,like
37,9759,like
81,9759,like
40,9759,like
33,9759,like
45,9759,like
18,9759,like
127,9759,like
135,28195,like
67,28195,like
43,28195,like
128,28195,like
70,28195,like
104,28195,like
151,28195,like
189,28195,like
152,28195,like
51,28195,like
161,28195,like
181,39548,like
97,39548,like
38,39548,like
8,39548,like
78,39548,like
137,39548,like
101,39548,like
76,39548,like
162,38594,like
104,38594,like
87,38594,like
43,38594,like
95,38594,like
63,38594,like
65,38594,like
123,38594,like
100,38594,like
96,38594,like
61,38594,like
17,38594,like
25,38594,like
148,38594,like
8,38594,like
160,38594,like
3,20086,like
72,20086,like
177,20086,like
67,20086,like
191,12677,like
42,12677,like
120,12677,like
125,12677,like
148,12677,like
57,12677,like
64,12677,like
24,12677,like
198,12677,like
48,12677,like
16,12677,like
93,12677,like
153,12677,like
83,12677,like
56,12677,like
103,12677,like
167,40166,like
93,40166,like
165,40166,like
38,40166,like
56,40166,like
137,40166,like
143,40166,like
186,40166,like
151,38238,like
37,38238,like
74,38238,like
144,38238,like
68,38238,like
116,17707,like
14,17707,like
50,17707,like
197,17707,like
69,17707,like
103,17707,like
60,17707,like
135,17707,like
85,22002,like
31,22002,like
102,22002,like
25,36363,like
166,36363,like
129,36363,like
123,36363,like
102,36363,like
47,36363,like
30,1696,like
142,1696,like
185,1696,like
187,1696,like
51,1696,like
81,5643,like
35,5643,like
10,5643,like
32,5643,like
149,5643,like
158,5643,like
144,5643,like
168,5643,like
175,5643,like
107,5589,like
32,5589,like
104,5589,like
60,5589,like
108,5589,like
81,5589,like
136,5589,like
165,5589,like
192,5589,like
141,5589,like
188,5589,like
145,5589,like
168,5589,like
4,5589,like
125,5589,like
95,35813,like
125,35813,like
114,35813,like
126,35813,like
150,35813,like
54,35813,like
31,35813,like
186,8917,like
84,8917,like
17,8917,like
92,8917,like
97,8917,like
23,8917,like
172,8917,like
189,7007,like
114,7007,like
154,7007,like
76,7007,like
105,7007,like
9,7007,like
129,7007,like
153,7007,like
161,7007,like
27,7007,like
111,7007,like
133,35210,like
136,35210,like
88,35210,like
21,35210,like
31,35210,like
109,35210,like
149,35210,like
157,35210,like
18,35210,like
114,35210,like
53,36769,like
101,36769,like
67,36769,like
174,36769,like
145,36769,like
43,36769,like
124,36769,like
122,36769,like
27,36769,like
194,36769,like
176,22078,like
16,22078,like
63,22078,like
105,22078,like
62,22078,like
85,9833,like
101,9833,like
142,9833,like
28,9833,like
103,3103,like
183,3103,like
80,3103,like
157,3103,like
27,3103,like
92,3103,like
142,3103,like
181,3103,like
146,821,like
99,821,like
119,821,like
160,821,like
107,44545,like
92,44545,like
44,44545,like
97,44545,like
192,44545,like
199,44545,like
176,44545,like
144,44545,like
150,44545,like
188,692,like
1,692,like
15,692,like
70,692,like
44,5606,like
150,5606,like
60,5606,like
79,5606,like
166,5606,like
51,5606,like
146,5606,like
41,9286,like
5,9286,like
199,9286,like
63,9286,like
157,9286,like
87,9286,like
193,9286,like
92,9286,like
156,9286,like
141,9286,like
146,9286,like
158,9286,like
108,9286,like
196,9286,like
94,9286,like
98,35562,like
68,35562,like
87,35562,like
179,35562,like
5,35562,like
72,35562,like
150,35562,like
185,35562,like
44,35562,like
84,35562,like
21,35562,like
135,6223,like
107,6223,like
46,6223,like
183,6223,like
16,6223,like
91,6223,like
37,7334,like
60,7334,like
131,7334,like
167,7334,like
158,7334,like
38,7334,like
35,7334,like
110,7334,like
171,7334,like
72,10510,like
37,10510,like
84,10510,like
70,10510,like
183,10510,like
71,4966,like
144,4966,like
55,4966,like
173,4966,like
121,4966,like
68,4966,like
11,4966,like
113,4966,like
108,4966,like
189,39252,like
12,39252,like
60,39252,like
22,39252,like
47,39252,like
97,39252,like
146,39252,like
1,39252,like
120,39252,like
165,36644,like
48,36644,like
153,36644,like
123,36644,like
57,36644,like
112,36644,like
53,36644,like
186,36644,like
160,41698,like
180,41698,like
68,41698,like
51,41698,like
15,41698,like
20,41698,like
22,41698,like
62,41698,like
48,41698,like
72,41698,like
50,36533,like
124,36533,like
98,36533,like
66,36533,like
29,36533,like
177,36533,like
130,36533,like
96,36533,like
43,36533,like
149,37384,like
181,37384,like
103,37384,like
162,37384,like
163,37384,like
175,37384,like
94,4226,like
162,4226,like
120,4226,like
28,4226,like
130,4226,like
20,4226,like
123,4226,like
1,4226,like
171,15995,like
104,15995,like
183,15995,like
143,15995,like
51,15995,like
77,15995,like
117,15995,like
130,15995,like
132,15995,like
187,15995,like
20,9833,like
38,9833,like
139,9833,like
179,9833,like
177,9833,like
44,9833,like
82,37038,like
104,37038,like
129,37038,like
140,37038,like
168,37038,like
173,41643,like
25,41643,like
27,41643,like
65,41643,like
80,41643,like
66,41643,like
165,21999,like
74,21999,like
29,21999,like
111,21999,like
18,21999,like
119,21999,like
196,21999,like
43,21999,like
73,25015,like
78,25015,like
36,25015,like
198,25015,like
75,25015,like
20,25015,like
33,25015,like
90,637,like
53,637,like
21,637,like
26,637,like
162,637,like
145,637,like
168,637,like
148,637,like
149,637,like
139,637,like
75,637,like
135,637,like
12,637,like
140,637,like
184,637,like
17,637,like
51,637,like
37,637,like
180,45508,like
35,45508,like
108,45508,like
32,45508,like
79,45508,like
89,45508,like
198,45508,like
129,45508,like
118,42671,like
170,42671,like
199,42671,like
194,42671,like
174,42671,like
25,20139,like
29,20139,like
116,20139,like
37,20139,like
161,20139,like
147,20139,like
109,28376,like
122,28376,like
64,28376,like
193,28376,like
176,28376,like
130,28376,like
24,28376,like
129,28376,like
99,26852,like
89,26852,like
87,26852,like
191,26852,like
152,26852,like
9,26852,like
34,42610,like
79,42610,like
106,42610,like
94,42610,like
37,42610,like
191,42610,like
75,42610,like
38,22667,like
163,22667,like
8,22667,like
93,22667,like
61,22667,like
166,22667,like
96,22667,like
60,12148,like
18,12148,like
13,12148,like
2,12148,like
116,12148,like
156,12148,like
154,12148,like
188,12148,like
171,12148,like
123,12836,like
19,12836,like
106,12836,like
188,12836,like
102,12836,like
28,12836,like
95,12836,like
190,12836,like
198,12836,like
3,12836,like
81,12836,like
107,12836,like
75,12836,like
152,7478,like
103,7478,like
107,7478,like
43,7478,like
9,16985,like
130,16985,like
49,16985,like
31,16985,like
105,16985,like
196,16985,like
170,16985,like
60,16985,like
119,16985,like
98,16985,like
76,16985,like
66,16496,like
64,16496,like
180,16496,like
30,16496,like
118,16496,like
52,16496,like
11,16496,like
24,16496,like
7,16496,like
71,32330,like
9,32330,like
182,32330,like
28,32330,like
92,32330,like
179,32330,like
192,32330,like
147,32330,like
65,17027,like
130,17027,like
87,17027,like
9,17027,like
132,17027,like
174,17027,like
128,17027,like
113,17027,like
148,7755,like
85,7755,like
68,7755,like
115,7755,like
193,7755,like
197,7755,like
140,7755,like
30,7755,like
47,7755,like
188,7564,like
189,7564,like
79,7564,like
34,7564,like
174,7564,like
133,7564,like
66,7564,like
150,7564,like
54,7564,like
7,7564,like
53,7564,like
149,7564,like
144,7564,like
43,7564,like
190,7564,like
20,39076,like
55,39076,like
73,39076,like
147,39076,like
47,39076,like
51,39076,like
181,41388,like
173,41388,like
17,41388,like
177,41388,like
49,2112,like
46,2112,like
6,2112,like
177,2112,like
29,2112,like
187,2112,like
121,2112,like
1,2112,like
78,2112,like
151,2112,like
145,2112,like
29,12418,like
82,12418,like
163,12418,like
103,12418,like
104,12418,like
11,12418,like
121,7344,like
115,7344,like
89,7344,like
13,7344,like
185,7344,like
97,7344,like
152,31128,like
146,31128,like
196,31128,like
141,31128,like
135,31128,like
131,31128,like
6,31128,like
90,31128,like
8,31128,like
173,31128,like
110,31128,like
151,31128,like
23,31128,like
11,36972,like
126,36972,like
42,36972,like
102,36972,like
163,36972,like
106,36972,like
42,26143,like
188,26143,like
56,26143,like
77,26143,like
140,26143,like
26,26143,like
10,26143,like
101,26143,like
182,26143,like
197,16950,like
74,16950,like
176,16950,like
133,16950,like
13,16950,like
27,16950,like
115,11257,like
84,11257,like
117,11257,like
163,11257,like
30,11257,like
128,11257,like
42,11257,like
103,11257,like
89,11257,like
159,11257,like
18,11257,like
132,41173,like
26,41173,like
189,41173,like
17,41173,like
155,41173,like
110,41173,like
127,41173,like
122,43144,like
72,43144,like
84,43144,like
60,43144,like
7,31789,like
78,31789,like
195,31789,like
106,31789,like
197,31789,like
166,31789,like
129,31789,like
110,31789,like
56,31789,like
80,31789,like
30,31789,like
20,11020,like
155,11020,like
165,11020,like
25,11020,like
146,11020,like
74,11020,like
62,11020,like
39,11020,like
189,15945,like
152,15945,like
78,15945,like
140,15945,like
188,15945,like
66,15945,like
32,15945,like
97,22154,like
193,22154,like
61,22154,like
137,22154,like
59,22154,like
78,22154,like
21,22154,like
144,22154,like
11,41323,like
182,41323,like
179,41323,like
147,41323,like
195,41323,like
49,20259,like
56,20259,like
30,20259,like
179,20259,like
6,20259,like
122,20259,like
58,20259,like
120,20259,like
162,20259,like
197,20259,like
19,20259,like
107,20259,like
200,42454,like
5,42454,like
199,42454,like
136,42454,like
144,42454,like
14,42454,like
149,42454,like
37,15834,like
125,15834,like
13,15834,like
63,15834,like
185,15834,like
108,15834,like
5,15834,like
68,15834,like
104,15834,like
18,15834,like
18,12856,like
46,12856,like
156,12856,like
75,12856,like
125,12856,like
193,12856,like
129,12856,like
198,12856,like
83,12856,like
70,12856,like
183,24064,like
76,24064,like
33,24064,like
168,24064,like
57,24064,like
67,24064,like
107,24064,like
181,24064,like
38,24064,like
2,24064,like
76,5482,like
54,5482,like
53,5482,like
111,5482,like
85,5482,like
139,5482,like
113,5482,like
5,40476,like
160,40476,like
78,40476,like
123,40476,like
10,40476,like
47,40476,like
47,31640,like
175,31640,like
71,31640,like
1,31640,like
63,31640,like
119,31640,like
61,31640,like
137,31640,like
59,31640,like
103,31640,like
21,31640,like
105,31640,like
31,20721,like
151,20721,like
80,20721,like
12,20721,like
111,20721,like
126,20721,like
91,20721,like
157,20721,like
34,20721,like
166,20721,like
137,20721,like
3,42358,like
132,42358,like
11,42358,like
131,42358,like
4,42358,like
90,42358,like
99,42358,like
58,42358,like
34,42358,like
96,29708,like
194,29708,like
14,29708,like
32,29708,like
15,29708,like
94,29708,like
23,29708,like
108,29708,like
44,29708,like
4,29708,like
134,29708,like
6,49,like
169,49,like
78,49,like
51,49,like
198,49,like
70,49,like
3,6658,like
46,6658,like
132,6658,like
130,6658,like
13,6033,like
14,6033,like
102,6033,like
158,6033,like
48,6033,like
35,6033,like
2,6033,like
186,6033,like
19,6033,like
63,3534,like
117,3534,like
109,3534,like
189,3534,like
24,10520,like
108,10520,like
40,10520,like
122,10520,like
56,10520,like
34,10520,like
104,10520,like
180,10520,like
46,10520,like
189,10520,like
193,10520,like
136,10520,like
12,10520,like
15,10520,like
49,27141,like
179,27141,like
138,27141,like
96,27141,like
20,27141,like
52,27141,like
142,27141,like
161,27141,like
160,2965,like
162,2965,like
183,2965,like
126,2965,like
161,2965,like
3,2965,like
11,2965,like
22,42174,like
196,42174,like
187,42174,like
190,42174,like
28,27717,like
75,27717,like
151,27717,like
131,27717,like
96,27717,like
170,27717,like
57,27717,like
66,27717,like
37,27717,like
130,27717,like
123,27717,like
112,27717,like
108,44319,like
27,44319,like
134,44319,like
194,44319,like
122,44319,like
25,38063,like
112,38063,like
140,38063,like
103,38063,like
57,38063,like
92,24302,like
141,24302,like
198,24302,like
39,24302,like
9,24302,like
25,24302,like
176,24302,like
102,24302,like
49,24302,like
182,24302,like
59,12177,like
139,12177,like
173,12177,like
153,12177,like
180,12177,like
75,12177,like
29,12177,like
157,12177,like
147,26782,like
176,26782,like
188,26782,like
6,26782,like
22,26782,like
116,9018,like
10,9018,like
165,9018,like
79,9018,like
186,9018,like
3,9018,like
44,32352,like
59,32352,like
99,32352,like
45,32352,like
5,32352,like
157,32352,like
30,32352,like
154,32352,like
1,32352,like
115,32352,like
22,32352,like
87,32352,like
185,25041,like
147,25041,like
74,25041,like
60,25041,like
144,25041,like
173,17132,like
121,17132,like
62,17132,like
77,17132,like
139,17132,like
63,17132,like
170,11594,like
9,11594,like
117,11594,like
179,11594,like
165,11594,like
93,11594,like
85,11594,like
199,11594,like
156,24113,like
72,24113,like
38,24113,like
186,24113,like
95,24113,like
41,24113,like
6,24113,like
163,24113,like
42,24113,like
173,27864,like
170,27864,like
102,27864,like
28,27864,like
97,27864,like
185,27864,like
115,27864,like
78,27864,like
179,27864,like
117,43717,like
166,43717,like
128,43717,like
153,43717,like
164,43717,like
70,43717,like
73,43717,like
125,43717,like
126,43717,like
123,43717,like
45,13217,like
7,13217,like
107,13217,like
62,13217,like
36,13217,like
34,13217,like
145,13217,like
151,13217,like
47,13217,like
125,13217,like
94,13217,like
184,13217,like
88,13217,like
119,13217,like
135,13217,like
156,13217,like
182,13217,like
63,13217,like
168,13217,like
25,44556,like
47,44556,like
148,44556,like
6,44556,like
95,44556,like
24,44556,like
33,44556,like
133,44556,like
104,23927,like
159,23927,like
125,23927,like
102,23927,like
170,23927,like
63,23927,like
73,23927,like
59,23927,like
164,23927,like
129,18294,like
38,18294,like
140,18294,like
168,18294,like
188,18294,like
17,18294,like
34,18294,like
107,18294,like
46,18294,like
48,18294,like
118,18294,like
150,18294,like
128,18294,like
76,18294,like
198,18294,like
170,18294,like
145,18294,like
134,18294,like
172,18294,like
1,18294,like
89,30790,like
4,30790,like
151,30790,like
52,30790,like
91,30790,like
7,30790,like
79,30790,like
44,32191,like
4,32191,like
105,32191,like
123,32191,like
67,32191,like
8,32191,like
177,32191,like
108,32191,like
184,32191,like
31,25884,like
154,25884,like
195,25884,like
67,25884,like
159,25884,like
67,16807,like
120,16807,like
80,16807,like
187,16807,like
174,16807,like
15,16807,like
13,16807,like
121,16807,like
93,16807,like
159,16807,like
103,3894,like
82,3894,like
22,3894,like
83,3894,like
121,3894,like
76,3894,like
95,37730,like
74,37730,like
155,37730,like
55,37730,like
169,37730,like
61,3783,like
110,3783,like
64,3783,like
79,3783,like
10,3783,like
75,3783,like
192,3783,like
97,3783,like
92,3783,like
113,3783,like
75,19755,like
168,19755,like
44,19755,like
97,19755,like
76,19755,like
84,19755,like
61,19755,like
90,19755,like
105,19755,like
154,19755,like
52,19755,like
196,19755,like
53,19755,like
63,19755,like
122,19755,like
113,7093,like
146,7093,like
52,7093,like
54,7093,like
161,7093,like
2,7093,like
200,7093,like
178,7093,like
78,30859,like
112,30859,like
3,30859,like
5,30859,like
126,30859,like
15,30859,like
188,30859,like
40,30859,like
199,30859,like
1,30859,like
125,30859,like
33,30859,like
134,30859,like
139,15436,like
77,15436,like
116,15436,like
20,15436,like
103,15436,like
2,15436,like
196,15436,like
78,15436,like
157,15436,like
3,15436,like
176,15436,like
187,41741,like
93,41741,like
191,41741,like
136,41741,like
57,2534,like
46,2534,like
30,2534,like
34,2534,like
118,2534,like
35,2512,like
19,2512,like
121,2512,like
34,2512,like
45,2512,like
172,2512,like
123,2512,like
47,2512,like
24,29358,like
10,29358,like
136,29358,like
48,29358,like
6,29358,like
107,26486,like
74,26486,like
44,26486,like
72,26486,like
154,26486,like
3,26486,like
33,26486,like
92,26486,like
40,20878,like
65,20878,like
200,20878,like
68,20878,like
42,20878,like
114,20878,like
1,20878,like
37,20878,like
82,20878,like
190,20878,like
112,20878,like
44,20878,like
58,20878,like
118,20878,like
38,20878,like
81,20878,like
82,39675,like
148,39675,like
29,39675,like
113,39675,like
31,39675,like
36,2487,like
153,2487,like
194,2487,like
71,2487,like
132,2487,like
178,2487,like
190,2487,like
125,43767,like
97,43767,like
32,43767,like
58,43767,like
85,43767,like
42,43767,like
120,43767,like
43,43767,like
67,43767,like
104,43767,like
68,43767,like
26,43767,like
91,19610,like
27,19610,like
39,19610,like
150,19610,like
102,19610,like
190,19610,like
82,19610,like
53,19610,like
115,19610,like
2,19610,like
141,19610,like
67,19610,like
34,28924,like
96,28924,like
83,28924,like
4,28924,like
175,28924,like
126,28924,like
37,28924,like
10,1096,like
45,1096,like
185,1096,like
136,1096,like
62,1096,like
135,1096,like
200,23680,like
125,23680,like
98,23680,like
113,23680,like
189,23680,like
110,39384,like
92,39384,like
154,39384,like
94,39384,like
167,39384,like
99,39384,like
56,39384,like
41,39384,like
194,11839,like
125,11839,like
175,11839,like
24,11839,like
88,11839,like
192,11839,like
31,11839,like
163,32724,like
151,32724,like
74,32724,like
137,32724,like
82,32724,like
79,32724,like
200,32724,like
141,32724,like
164,32724,like
195,32724,like
159,32724,like
167,24863,like
4,24863,like
73,24863,like
138,24863,like
181,24863,like
133,24863,like
72,24863,like
193,24863,like
171,24863,like
173,24863,like
177,24863,like
138,44039,like
51,44039,like
101,44039,like
60,44039,like
156,44039,like
132,44039,like
25,44039,like
120,38114,like
100,38114,like
99,38114,like
65,38114,like
37,38114,like
102,38114,like
62,38114,like
57,38114,like
13,38114,like
172,14032,like
184,14032,like
187,14032,like
51,14032,like
106,14032,like
116,14032,like
141,14032,like
133,14032,like
113,14032,like
82,34899,like
134,34899,like
140,34899,like
165,13920,like
117,13920,like
189,13920,like
200,13920,like
162,13920,like
113,13920,like
176,13920,like
63,1750,like
108,1750,like
13,1750,like
190,1750,like
31,1750,like
6,1750,like
95,1750,like
37,26148,like
71,26148,like
65,26148,like
135,26148,like
31,26148,like
153,2128,like
47,2128,like
39,2128,like
103,2128,like
76,2128,like
189,31071,like
127,31071,like
5,31071,like
67,31071,like
94,31071,like
22,31071,like
118,31071,like
32,31071,like
151,5787,like
82,5787,like
176,5787,like
90,5787,like
139,5787,like
91,5787,like
1,5787,like
151,35638,like
76,35638,like
119,35638,like
122,35638,like
111,35638,like
193,35638,like
27,35638,like
101,35638,like
144,35638,like
110,35638,like
121,35638,like
156,35638,like
35,35638,like
31,11823,like
28,11823,like
197,11823,like
100,11823,like
115,11823,like
46,11823,like
47,11823,like
34,19029,like
71,19029,like
20,19029,like
117,19029,like
103,19029,like
125,19029,like
117,30050,like
188,30050,like
179,30050,like
148,30050,like
32,30050,like
30,27515,like
196,27515,like
80,27515,like
192,27515,like
75,27515,like
24,27515,like
166,27515,like
97,15623,like
170,15623,like
3,15623,like
63,15623,like
61,15623,like
160,15623,like
75,15623,like
138,15623,like
121,15623,like
139,4270,like
56,4270,like
188,4270,like
166,4270,like
85,4270,like
10,4270,like
111,4270,like
128,4270,like
117,4270,like
88,4270,like
78,30810,like
161,30810,like
41,30810,like
85,30810,like
167,30810,like
116,14824,like
24,14824,like
12,14824,like
23,14824,like
149,14824,like
6,14824,like
135,42037,like
75,42037,like
163,42037,like
78,42037,like
142,42037,like
36,42037,like
123,42037,like
163,37134,like
31,37134,like
12,37134,like
113,37134,like
165,43412,like
39,43412,like
45,43412,like
70,43412,like
191,43412,like
106,43412,like
20,43412,like
68,7758,like
143,7758,like
155,7758,like
39,7758,like
62,7758,like
108,7758,like
30,7758,like
25,7758,like
75,7758,like
18,35123,like
96,35123,like
143,35123,like
86,35123,like
60,35123,like
144,35123,like
22,35123,like
139,35123,like
54,35123,like
41,35123,like
162,35123,like
167,5245,like
98,5245,like
176,5245,like
11,5245,like
199,5245,like
88,5245,like
177,10525,like
166,10525,like
187,10525,like
106,10525,like
126,10525,like
135,10525,like
131,10525,like
152,10525,like
78,10525,like
187,33623,like
80,33623,like
175,33623,like
169,33623,like
13,33623,like
125,33623,like
73,33623,like
32,26452,like
107,26452,like
77,26452,like
145,26452,like
47,26452,like
191,26452,like
101,44230,like
141,44230,like
41,44230,like
35,44230,like
59,44230,like
42,44230,like
37,44230,like
98,44230,like
105,44230,like
132,36590,like
37,36590,like
167,36590,like
176,11512,like
60,11512,like
180,11512,like
154,11512,like
113,11512,like
39,11032,like
57,11032,like
11,11032,like
66,11032,like
170,11032,like
92,11032,like
32,43985,like
57,43985,like
51,43985,like
94,43985,like
161,43985,like
186,43985,like
95,43985,like
52,43985,like
99,36493,like
104,36493,like
89,36493,like
41,36493,like
85,36493,like
163,36493,like
61,36493,like
176,36493,like
7,36493,like
48,36493,like
159,36493,like
199,36493,like
46,36493,like
111,36493,like
58,36493,like
97,29184,like
82,29184,like
56,29184,like
134,29184,like
26,29184,like
24,29184,like
46,13406,like
146,13406,like
65,13406,like
127,13406,like
190,13406,like
93,13406,like
189,13406,like
90,13406,like
161,13406,like
153,13406,like
38,13406,like
89,13406,like
160,28731,like
99,28731,like
180,28731,like
168,28731,like
45,28731,like
193,28731,like
17,28731,like
90,28731,like
28,40516,like
15,40516,like
89,40516,like
52,40516,like
38,40516,like
143,31533,like
138,31533,like
91,31533,like
117,31533,like
54,31533,like
120,45159,like
173,45159,like
197,45159,like
133,45159,like
119,45159,like
105,45159,like
34,29111,like
54,29111,like
67,29111,like
58,29111,like
144,29111,like
141,30669,like
147,30669,like
36,30669,like
42,36817,like
131,36817,like
149,36817,like
125,36817,like
200,36817,like
150,36817,like
185,36817,like
164,36817,like
90,36817,like
116,822,like
108,822,like
47,822,like
57,822,like
124,4440,like
48,4440,like
159,4440,like
25,8686,like
26,8686,like
158,8686,like
48,8686,like
24,8686,like
28,8686,like
22,8686,like
86,8686,like
194,11228,like
111,11228,like
197,11228,like
141,11228,like
149,11228,like
114,11228,like
131,11228,like
72,11228,like
143,17450,like
160,17450,like
163,17450,like
98,17450,like
82,17450,like
65,17450,like
91,39188,like
109,39188,like
174,39188,like
123,39188,like
112,39188,like
176,39188,like
106,23082,like
56,23082,like
26,23082,like
179,23082,like
169,23082,like
149,23082,like
39,23082,like
35,23082,like
131,23082,like
18,23082,like
181,38329,like
50,38329,like
183,38329,like
45,38329,like
1,38329,like
81,38329,like
127,38329,like
84,43406,like
16,43406,like
181,43406,like
118,43406,like
195,43406,like
98,43406,like
89,44086,like
67,44086,like
45,44086,like
44,44086,like
130,44086,like
51,44086,like
199,44086,like
152,11369,like
8,11369,like
197,11369,like
7,11369,like
69,11369,like
188,11369,like
170,11369,like
143,21479,like
71,21479,like
136,21479,like
178,21479,like
137,21479,like
44,21479,like
184,29609,like
175,29609,like
48,29609,like
63,25567,like
177,25567,like
17,25567,like
10,25567,like
79,25567,like
16,34106,like
63,34106,like
123,34106,like
190,34106,like
19,34106,like
84,34106,like
172,34106,like
198,23144,like
199,23144,like
195,23144,like
101,23144,like
197,23144,like
160,23144,like
185,23144,like
107,23144,like
105,23144,like
21,41594,like
81,41594,like
199,41594,like
174,41594,like
163,41594,like
178,41594,like
191,10078,like
104,10078,like
106,10078,like
58,10078,like
127,10078,like
152,10078,like
173,10078,like
158,10078,like
195,10078,like
189,7337,like
21,7337,like
40,7337,like
77,7337,like
199,37971,like
112,37971,like
162,37971,like
135,37971,like
200,37971,like
167,37971,like
81,37971,like
193,37971,like
125,10586,like
80,10586,like
86,10586,like
19,10586,like
136,10586,like
168,10586,like
122,10586,like
160,37117,like
41,37117,like
129,37117,like
32,37117,like
185,37117,like
149,36553,like
29,36553,like
74,36553,like
87,36553,like
33,36553,like
30,36553,like
70,36553,like
101,36553,like
161,36553,like
134,36553,like
31,36553,like
9,36553,like
24,16934,like
171,16934,like
3,16934,like
44,16934,like
136,16934,like
133,29893,like
57,29893,like
163,29893,like
27,29893,like
66,29893,like
15,29893,like
123,43380,like
186,43380,like
180,43380,like
111,43380,like
35,43380,like
181,43380,like
52,43380,like
153,43380,like
17,43380,like
161,27877,like
14,27877,like
191,27877,like
59,27877,like
95,27877,like
69,37823,like
148,37823,like
82,37823,like
177,37823,like
3,37823,like
31,37823,like
126,37823,like
81,37823,like
66,30588,like
73,30588,like
196,30588,like
98,30588,like
148,30588,like
20,30588,like
103,30588,like
164,30588,like
186,45418,like
54,45418,like
15,45418,like
88,45418,like
33,45418,like
105,45418,like
47,45418,like
31,45418,like
74,45418,like
3,7859,like
134,7859,like
98,7859,like
84,7859,like
195,7859,like
103,7859,like
115,7859,like
123,29274,like
14,29274,like
36,29274,like
73,29274,like
187,29274,like
113,29274,like
81,31621,like
187,31621,like
41,31621,like
150,31621,like
6,31621,like
2,31621,like
161,6947,like
75,6947,like
40,6947,like
36,6947,like
147,6947,like
95,6947,like
116,6947,like
174,6947,like
28,13955,like
194,13955,like
179,13955,like
186,13955,like
170,13955,like
